config,param,tau,res,l_scale,d_scale,n_scale,mean_range,stall_prop,graph_file,mean_ratio,max_ratio,cut_average,cut_max,time_average,total_time
3,2,100,10,0.0,0.0,0.5,4,,G60.txt,96.78108260501833,97.08204116154496,13731.3,13774.0,175.30313262939453,4.266995429992676
3,2,100,10,0.0,0.0,1.0,4,,G60.txt,96.69720890893713,97.01155906399775,13719.4,13764.0,226.38424835205078,4.4019691944122314
3,2,100,10,0.0,0.1,0.5,4,,G60.txt,96.67113053284466,96.92698054694108,13715.7,13752.0,188.19078979492187,3.92261004447937
3,2,100,10,0.0,0.1,1.0,4,,G60.txt,96.62602199041443,96.9622215957147,13709.3,13757.0,222.42672271728514,4.367693901062012
3,2,100,10,0.0,0.2,0.5,4,,G60.txt,96.53650972652946,96.75782351282774,13696.6,13728.0,196.33375091552733,4.162794351577759
3,2,100,10,0.0,0.2,1.0,4,,G60.txt,96.59994361432196,96.98336622497885,13705.6,13760.0,231.81063995361328,4.599599123001099
3,2,100,10,0.0,0.3,0.5,4,,G60.txt,96.33563574851988,96.59571468846913,13668.1,13705.0,181.68062286376954,3.931684732437134
3,2,100,10,0.0,0.3,1.0,4,,G60.txt,96.38920214265576,96.77191993233718,13675.7,13730.0,226.52401428222657,4.339458465576172
3,2,100,10,0.0,0.4,0.5,4,,G60.txt,96.10234000563857,96.36312376656329,13635.0,13672.0,183.22769622802736,4.05617880821228
3,2,100,10,0.0,0.4,1.0,4,,G60.txt,96.12630391880462,96.40541302509163,13638.4,13678.0,241.29932556152343,4.671201944351196
3,2,100,10,0.0,0.5,0.5,4,,G60.txt,95.73653791936849,96.03185790809134,13583.1,13625.0,185.59821472167968,4.077890872955322
3,2,100,10,0.0,0.5,1.0,4,,G60.txt,95.56667606427968,95.92613476177051,13559.0,13610.0,228.6114028930664,4.662217140197754
3,2,100,10,0.25,0.0,0.5,4,,G60.txt,96.63166055821821,96.77191993233718,13710.1,13730.0,180.05636901855468,3.907341957092285
3,2,100,10,0.25,0.0,1.0,4,,G60.txt,96.47941922751622,96.82125740062024,13688.5,13737.0,229.49759521484376,4.738911390304565
3,2,100,10,0.25,0.1,0.5,4,,G60.txt,96.59571468846913,96.79306456160135,13705.0,13733.0,179.30301055908203,4.074563026428223
3,2,100,10,0.25,0.1,1.0,4,,G60.txt,96.61051592895404,96.99041443473358,13707.1,13761.0,228.69862365722656,4.570047616958618
3,2,100,10,0.25,0.2,0.5,4,,G60.txt,96.4413588948407,96.80011277135607,13683.1,13734.0,190.10619354248047,3.953890800476074
3,2,100,10,0.25,0.2,1.0,4,,G60.txt,96.40752748801805,96.65914857626163,13678.3,13714.0,228.3877960205078,4.792471885681152
3,2,100,10,0.25,0.3,0.5,4,,G60.txt,96.2411897378066,96.62390752748802,13654.7,13709.0,191.9668411254883,4.193893909454346
3,2,100,10,0.25,0.3,1.0,4,,G60.txt,96.14321962221595,96.53932901043135,13640.8,13697.0,226.62482757568358,4.337953567504883
3,2,100,10,0.25,0.4,0.5,4,,G60.txt,95.81195376374401,96.03890611784607,13593.8,13626.0,182.8621047973633,3.7178144454956055
3,2,100,10,0.25,0.4,1.0,4,,G60.txt,95.96419509444601,96.2714970397519,13615.4,13659.0,248.89179534912108,4.6664628982543945
3,2,100,10,0.25,0.5,0.5,4,,G60.txt,95.5532844657457,95.98252043980828,13557.1,13618.0,186.50641021728515,4.093075752258301
3,2,100,10,0.25,0.5,1.0,4,,G60.txt,95.54764589794192,95.92613476177051,13556.3,13610.0,234.80789794921876,4.902197360992432
3,2,100,10,0.5,0.0,0.5,4,,G60.txt,94.3529743445165,94.72793910346772,13386.8,13440.0,187.38522491455078,4.660013914108276
3,2,100,10,0.5,0.0,1.0,4,,G60.txt,94.45094446010714,94.73498731322245,13400.7,13441.0,227.33356628417968,4.582635402679443
3,2,100,10,0.5,0.1,0.5,4,,G60.txt,94.31068508598815,94.974626444883,13380.8,13475.0,177.33892822265625,3.73897123336792
3,2,100,10,0.5,0.1,1.0,4,,G60.txt,94.20425711869186,94.92528897659994,13365.7,13468.0,229.7784881591797,4.374110460281372
3,2,100,10,0.5,0.2,0.5,4,,G60.txt,94.09782915139554,94.74203552297716,13350.6,13442.0,191.4060546875,3.7464654445648193
3,2,100,10,0.5,0.2,1.0,4,,G60.txt,94.1725401747956,94.62221595714688,13361.2,13425.0,230.22705993652343,4.230168342590332
3,2,100,10,0.5,0.3,0.5,4,,G60.txt,93.97307583873696,94.73498731322245,13332.9,13441.0,185.33461151123046,3.79606556892395
3,2,100,10,0.5,0.3,1.0,4,,G60.txt,94.07386523822949,94.2486608401466,13347.2,13372.0,234.9751739501953,4.3948585987091064
3,2,100,10,0.5,0.4,0.5,4,,G60.txt,93.58753876515365,93.9314914011841,13278.2,13327.0,198.48418121337892,4.3008270263671875
3,2,100,10,0.5,0.4,1.0,4,,G60.txt,93.5459543276008,94.08655201578799,13272.3,13349.0,245.65152740478516,4.978526830673218
3,2,100,10,0.5,0.5,0.5,4,,G60.txt,93.37679729348746,93.69185226952354,13248.3,13293.0,192.00188293457032,4.276082277297974
3,2,100,10,0.5,0.5,1.0,4,,G60.txt,93.34437552861573,93.9032985621652,13243.7,13323.0,239.82545776367186,4.653616666793823
3,2,100,10,0.0,0.0,0.5,4,,G67.txt,92.24172661870503,92.71942446043165,6410.8,6444.0,290.0048583984375,6.837613821029663
3,2,100,10,0.0,0.0,1.0,4,,G67.txt,92.41151079136691,92.77697841726619,6422.6,6448.0,320.7446563720703,7.501415491104126
3,2,100,10,0.0,0.1,0.5,4,,G67.txt,92.12949640287769,92.54676258992805,6403.0,6432.0,271.4624771118164,6.765744686126709
3,2,100,10,0.0,0.1,1.0,4,,G67.txt,92.15539568345324,92.40287769784173,6404.8,6422.0,317.0748229980469,7.096719264984131
3,2,100,10,0.0,0.2,0.5,4,,G67.txt,91.9884892086331,92.5179856115108,6393.2,6430.0,275.6403060913086,6.297389030456543
3,2,100,10,0.0,0.2,1.0,4,,G67.txt,92.06043165467626,92.97841726618705,6398.2,6462.0,311.3349548339844,6.555732488632202
3,2,100,10,0.0,0.3,0.5,4,,G67.txt,91.43884892086331,92.20143884892086,6355.0,6408.0,273.74721374511716,6.3565216064453125
3,2,100,10,0.0,0.3,1.0,4,,G67.txt,91.53093525179857,92.0863309352518,6361.4,6400.0,318.781005859375,7.311704397201538
3,2,100,10,0.0,0.4,0.5,4,,G67.txt,90.8,91.53956834532374,6310.6,6362.0,255.4490509033203,6.632209062576294
3,2,100,10,0.0,0.4,1.0,4,,G67.txt,90.84892086330935,91.28057553956835,6314.0,6344.0,326.56227722167966,6.4964234828948975
3,2,100,10,0.0,0.5,0.5,4,,G67.txt,90.20431654676258,90.96402877697842,6269.2,6322.0,263.0600616455078,6.15470814704895
3,2,100,10,0.0,0.5,1.0,4,,G67.txt,89.97122302158273,90.99280575539568,6253.0,6324.0,307.0544097900391,7.93669867515564
3,2,100,10,0.25,0.0,0.5,4,,G67.txt,92.07194244604317,92.83453237410072,6399.0,6452.0,268.8423568725586,6.28681206703186
3,2,100,10,0.25,0.0,1.0,4,,G67.txt,92.27338129496403,92.60431654676259,6413.0,6436.0,312.31932678222654,6.623495578765869
3,2,100,10,0.25,0.1,0.5,4,,G67.txt,92.06906474820144,92.63309352517986,6398.8,6438.0,278.8900573730469,6.1868813037872314
3,2,100,10,0.25,0.1,1.0,4,,G67.txt,91.89640287769784,92.40287769784173,6386.8,6422.0,308.1980316162109,6.770062208175659
3,2,100,10,0.25,0.2,0.5,4,,G67.txt,91.6978417266187,92.0863309352518,6373.0,6400.0,268.5866394042969,6.371215105056763
3,2,100,10,0.25,0.2,1.0,4,,G67.txt,91.87338129496403,92.48920863309353,6385.2,6428.0,310.98670349121096,6.644237279891968
3,2,100,10,0.25,0.3,0.5,4,,G67.txt,91.15395683453238,91.71223021582733,6335.2,6374.0,260.2376190185547,6.047674655914307
3,2,100,10,0.25,0.3,1.0,4,,G67.txt,91.64604316546763,92.1726618705036,6369.4,6406.0,313.1368133544922,6.815103769302368
3,2,100,10,0.25,0.4,0.5,4,,G67.txt,90.53812949640287,91.07913669064749,6292.4,6330.0,268.4004898071289,6.764215707778931
3,2,100,10,0.25,0.4,1.0,4,,G67.txt,90.70791366906475,91.4820143884892,6304.2,6358.0,313.6271911621094,6.573582410812378
3,2,100,10,0.25,0.5,0.5,4,,G67.txt,90.00575539568345,91.02158273381295,6255.4,6326.0,269.41259613037107,6.923553705215454
3,2,100,10,0.25,0.5,1.0,4,,G67.txt,90.16690647482014,90.73381294964028,6266.6,6306.0,313.3678283691406,6.96783971786499
3,2,100,10,0.5,0.0,0.5,4,,G67.txt,87.2431654676259,87.88489208633094,6063.4,6108.0,270.40586547851564,7.026099681854248
3,2,100,10,0.5,0.0,1.0,4,,G67.txt,86.86618705035971,87.36690647482014,6037.2,6072.0,308.91587524414064,7.130625247955322
3,2,100,10,0.5,0.1,0.5,4,,G67.txt,86.69352517985611,87.39568345323741,6025.2,6074.0,268.86191711425784,7.2310779094696045
3,2,100,10,0.5,0.1,1.0,4,,G67.txt,86.69064748201438,87.4820143884892,6025.0,6080.0,308.6403747558594,6.459346055984497
3,2,100,10,0.5,0.2,0.5,4,,G67.txt,86.45755395683453,87.51079136690647,6008.8,6082.0,257.4433959960937,6.242589473724365
3,2,100,10,0.5,0.2,1.0,4,,G67.txt,86.69064748201438,88.0,6025.0,6116.0,319.4428375244141,7.082124710083008
3,2,100,10,0.5,0.3,0.5,4,,G67.txt,85.69496402877698,86.18705035971223,5955.8,5990.0,263.0169082641602,6.750338792800903
3,2,100,10,0.5,0.3,1.0,4,,G67.txt,85.75539568345324,86.4748201438849,5960.0,6010.0,306.1992218017578,7.006164312362671
3,2,100,10,0.5,0.4,0.5,4,,G67.txt,85.06762589928057,86.0431654676259,5912.2,5980.0,260.7082977294922,6.581419229507446
3,2,100,10,0.5,0.4,1.0,4,,G67.txt,85.09352517985612,85.72661870503597,5914.0,5958.0,306.8131866455078,6.901554584503174
3,2,100,10,0.5,0.5,0.5,4,,G67.txt,83.93956834532374,84.74820143884892,5833.8,5890.0,273.66481018066406,6.035660028457642
3,2,100,10,0.5,0.5,1.0,4,,G67.txt,84.23309352517985,85.03597122302158,5854.2,5910.0,311.57619018554686,6.523218393325806
3,2,100,10,0.0,0.0,0.5,4,,G77.txt,92.13926343328636,92.5337089957738,9156.8,9196.0,422.7795715332031,11.743816137313843
3,2,100,10,0.0,0.0,1.0,4,,G77.txt,92.31837391829342,92.97645401489233,9174.6,9240.0,517.2413391113281,12.575420618057251
3,2,100,10,0.0,0.1,0.5,4,,G77.txt,92.25397464278528,92.61420809015898,9168.2,9204.0,437.70806274414065,11.989259719848633
3,2,100,10,0.0,0.1,1.0,4,,G77.txt,92.26403702958343,92.5337089957738,9169.2,9196.0,521.858755493164,12.839186668395996
3,2,100,10,0.0,0.2,0.5,4,,G77.txt,91.81324210102636,92.19158784463674,9124.4,9162.0,449.6447326660156,12.249775171279907
3,2,100,10,0.0,0.2,1.0,4,,G77.txt,92.00040249547193,92.43308512779231,9143.0,9186.0,527.5600891113281,12.272104978561401
3,2,100,10,0.0,0.3,0.5,4,,G77.txt,91.56771986315154,91.8897162406923,9100.0,9132.0,437.46730651855466,11.744518995285034
3,2,100,10,0.0,0.3,1.0,4,,G77.txt,91.63211913865969,92.03058965586636,9106.4,9146.0,518.8936767578125,12.574968814849854
3,2,100,10,0.0,0.4,0.5,4,,G77.txt,90.96196417790298,91.66834373113302,9039.8,9110.0,443.2518737792969,11.747620344161987
3,2,100,10,0.0,0.4,1.0,4,,G77.txt,90.91165224391224,91.0847252968404,9034.8,9052.0,502.8166198730469,12.688476324081421
3,2,100,10,0.0,0.5,0.5,4,,G77.txt,90.23344737371704,90.78285369289596,8967.4,9022.0,431.65997009277345,11.322657823562622
3,2,100,10,0.0,0.5,1.0,4,,G77.txt,90.13483598309519,90.58160595693299,8957.6,9002.0,519.6385986328125,12.549509525299072
3,2,100,10,0.25,0.0,0.5,4,,G77.txt,91.923928355806,92.25196216542564,9135.4,9168.0,441.20928649902345,12.370855331420898
3,2,100,10,0.25,0.0,1.0,4,,G77.txt,92.21775005031193,92.59408331656269,9164.6,9202.0,514.9089111328125,13.039541244506836
3,2,100,10,0.25,0.1,0.5,4,,G77.txt,91.99839001811229,92.43308512779231,9142.8,9186.0,432.6733062744141,11.820959091186523
3,2,100,10,0.25,0.1,1.0,4,,G77.txt,92.1674381163212,92.65445763735158,9159.6,9208.0,503.1888885498047,12.791068077087402
3,2,100,10,0.25,0.2,0.5,4,,G77.txt,91.73073052928156,92.27208693902193,9116.2,9170.0,459.8265045166016,11.549662351608276
3,2,100,10,0.25,0.2,1.0,4,,G77.txt,91.65828134433488,92.41296035419602,9109.0,9184.0,534.1568817138672,12.905630588531494
3,2,100,10,0.25,0.3,0.5,4,,G77.txt,91.33829744415377,92.11108875025155,9077.2,9154.0,456.7601287841797,12.379772186279297
3,2,100,10,0.25,0.3,1.0,4,,G77.txt,91.52545783859931,91.95009056148119,9095.8,9138.0,507.4215393066406,13.045202255249023
3,2,100,10,0.25,0.4,0.5,4,,G77.txt,90.76876635137855,91.22559871201449,9020.6,9066.0,427.6169403076172,11.704472303390503
3,2,100,10,0.25,0.4,1.0,4,,G77.txt,90.82109076272891,91.50734554236264,9025.8,9094.0,507.66161193847654,13.322782516479492
3,2,100,10,0.25,0.5,0.5,4,,G77.txt,90.14691084725295,90.48098208895149,8958.8,8992.0,441.66221313476564,11.959421396255493
3,2,100,10,0.25,0.5,1.0,4,,G77.txt,90.11269873213926,90.4407325417589,8955.4,8988.0,510.503173828125,12.051835060119629
3,2,100,10,0.5,0.0,0.5,4,,G77.txt,86.89072247937212,87.44214127591064,8635.2,8690.0,440.1728271484375,12.138824939727783
3,2,100,10,0.5,0.0,1.0,4,,G77.txt,87.4179915475951,88.02575971020326,8687.6,8748.0,532.2034881591796,13.643093585968018
3,2,100,10,0.5,0.1,0.5,4,,G77.txt,87.02757093982692,87.92513584222178,8648.8,8738.0,450.9171600341797,12.269493579864502
3,2,100,10,0.5,0.1,1.0,4,,G77.txt,87.14429462668545,87.68363855906621,8660.4,8714.0,531.2503295898438,13.123210430145264
3,2,100,10,0.5,0.2,0.5,4,,G77.txt,86.50030187160394,87.32139263433287,8596.4,8678.0,429.48695678710936,11.953822374343872
3,2,100,10,0.5,0.2,1.0,4,,G77.txt,86.76192392835581,88.02575971020326,8622.4,8748.0,518.4777008056641,13.1710524559021
3,2,100,10,0.5,0.3,0.5,4,,G77.txt,85.83417186556652,86.85852284161803,8530.2,8632.0,460.29734802246094,12.317235708236694
3,2,100,10,0.5,0.3,1.0,4,,G77.txt,86.07365667136244,86.75789897363654,8554.0,8622.0,509.8717834472656,13.224853992462158
3,2,100,10,0.5,0.4,0.5,4,,G77.txt,85.39343932380761,86.3956530489032,8486.4,8586.0,428.1156768798828,11.665332555770874
3,2,100,10,0.5,0.4,1.0,4,,G77.txt,85.70537331455022,86.35540350171061,8517.4,8582.0,537.60322265625,13.462628364562988
3,2,100,10,0.5,0.5,0.5,4,,G77.txt,84.40732541758905,85.18816663312538,8388.4,8466.0,434.6065673828125,11.582024097442627
3,2,100,10,0.5,0.5,1.0,4,,G77.txt,84.28053934393238,84.92654457637352,8375.8,8440.0,521.9186859130859,13.570251226425171
3,2,100,10,0.0,0.0,0.5,4,,G81.txt,92.29783599088839,92.81036446469248,12966.0,13038.0,791.7541259765625,30.827406406402588
3,2,100,10,0.0,0.0,1.0,4,,G81.txt,92.21953302961276,92.68223234624146,12955.0,13020.0,984.3338195800782,60.708802223205566
3,2,100,10,0.0,0.1,0.5,4,,G81.txt,91.99316628701594,92.48291571753987,12923.2,12992.0,851.7867431640625,35.268699169158936
3,2,100,10,0.0,0.1,1.0,4,,G81.txt,92.12699316628702,92.61104783599089,12942.0,13010.0,1009.8652099609375,28.117989778518677
3,2,100,10,0.0,0.2,0.5,4,,G81.txt,,,,,,
3,2,100,10,0.0,0.2,1.0,4,,G81.txt,92.01736902050114,92.16970387243735,12926.6,12948.0,987.4635803222657,85.31376075744629
3,2,100,10,0.0,0.3,0.5,4,,G81.txt,91.3126423690205,91.82801822323462,12827.6,12900.0,802.9589172363281,56.354243993759155
3,2,100,10,0.0,0.3,1.0,4,,G81.txt,91.52761958997722,92.16970387243735,12857.8,12948.0,1001.3588317871094,51.79515266418457
3,2,100,10,0.0,0.4,0.5,4,,G81.txt,90.8997722095672,91.17312072892939,12769.6,12808.0,778.1517333984375,55.127503633499146
3,2,100,10,0.0,0.4,1.0,4,,G81.txt,90.82858769931663,91.0876993166287,12759.6,12796.0,1001.1896545410157,58.0783007144928
3,2,100,10,0.0,0.5,0.5,4,,G81.txt,90.20785876993166,90.5751708428246,12672.4,12724.0,845.8129150390625,25.629732131958008
3,2,100,10,0.0,0.5,1.0,4,,G81.txt,90.1993166287016,90.51822323462414,12671.2,12716.0,1030.0540893554687,27.69279980659485
3,2,100,10,0.25,0.0,0.5,4,,G81.txt,92.07858769931663,92.5256264236902,12935.2,12998.0,832.2778076171875,25.26650333404541
3,2,100,10,0.25,0.0,1.0,4,,G81.txt,92.18109339407745,92.59681093394077,12949.6,13008.0,1022.9996398925781,27.047556400299072
3,2,100,10,0.25,0.1,0.5,4,,G81.txt,92.05153758542141,92.625284738041,12931.4,13012.0,832.1311706542969,24.402580499649048
3,2,100,10,0.25,0.1,1.0,4,,G81.txt,92.14550113895217,92.53986332574031,12944.6,13000.0,989.0984619140625,63.12984585762024
3,2,100,10,0.25,0.2,0.5,4,,G81.txt,91.63012528473804,91.94191343963554,12872.2,12916.0,779.5929565429688,29.214354276657104
3,2,100,10,0.25,0.2,1.0,4,,G81.txt,91.78103644646924,92.09851936218679,12893.4,12938.0,1026.8469970703125,29.70195770263672
3,2,100,10,0.25,0.3,0.5,4,,G81.txt,91.32260820045558,91.77107061503416,12829.0,12892.0,818.242822265625,26.475112915039062
3,2,100,10,0.25,0.3,1.0,4,,G81.txt,91.2613895216401,91.500569476082,12820.4,12854.0,1022.1461486816406,28.30387854576111
3,2,100,10,0.25,0.4,0.5,4,,G81.txt,90.58656036446469,91.04498861047836,12725.6,12790.0,805.1583679199218,24.690858840942383
3,2,100,10,0.25,0.4,1.0,4,,G81.txt,91.00370159453303,91.4009111617312,12784.2,12840.0,1025.7827575683593,28.63853883743286
3,2,100,10,0.25,0.5,0.5,4,,G81.txt,90.04698177676538,90.78872437357631,12649.8,12754.0,787.8705627441407,63.938822984695435
3,2,100,10,0.25,0.5,1.0,4,,G81.txt,90.21355353075171,90.58940774487472,12673.2,12726.0,988.9339721679687,59.028252840042114
3,2,100,10,0.5,0.0,0.5,4,,G81.txt,87.00597949886105,87.64236902050114,12222.6,12312.0,829.6954956054688,26.79324746131897
3,2,100,10,0.5,0.0,1.0,4,,G81.txt,87.06719817767653,87.75626423690206,12231.2,12328.0,1049.3493041992188,28.149839878082275
3,2,100,10,0.5,0.1,0.5,4,,G81.txt,86.83513667425969,87.28644646924829,12198.6,12262.0,823.6667785644531,25.240431308746338
3,2,100,10,0.5,0.1,1.0,4,,G81.txt,86.85222095671982,87.24373576309794,12201.0,12256.0,1018.30234375,27.138965129852295
3,2,100,10,0.5,0.2,0.5,4,,G81.txt,86.2756264236902,86.93052391799544,12120.0,12212.0,825.2415832519531,24.52572226524353
3,2,100,10,0.5,0.2,1.0,4,,G81.txt,86.70700455580865,87.52847380410023,12180.6,12296.0,1032.3966491699218,27.237406253814697
3,2,100,10,0.5,0.3,0.5,4,,G81.txt,85.71184510250569,86.1617312072893,12040.8,12104.0,804.9260498046875,24.08965015411377
3,2,100,10,0.5,0.3,1.0,4,,G81.txt,85.9624145785877,86.75968109339408,12076.0,12188.0,1022.935400390625,27.35130023956299
3,2,100,10,0.5,0.4,0.5,4,,G81.txt,85.30324601366742,86.09054669703872,11983.4,12094.0,801.0588134765625,26.369362831115723
3,2,100,10,0.5,0.4,1.0,4,,G81.txt,85.36304100227791,85.9624145785877,11991.8,12076.0,988.9234924316406,59.00442314147949
3,2,100,10,0.5,0.5,0.5,4,,G81.txt,84.5615034168565,84.98006833712984,11879.2,11938.0,773.5919616699218,54.72995948791504
3,2,100,10,0.5,0.5,1.0,4,,G81.txt,84.66685649202734,85.49259681093395,11894.0,12010.0,998.6972473144531,58.57771944999695
4,2,100,10,0.0,0.0,0.5,,0.5,G1.txt,98.68375774260151,99.27735719201652,11471.0,11540.0,44.895616149902345,0.7766811847686768
4,2,100,10,0.0,0.0,1.0,,0.5,G1.txt,98.805918788713,99.0020646937371,11485.2,11508.0,49.25546569824219,0.9305086135864258
4,2,100,10,0.0,0.1,0.5,,0.5,G1.txt,98.73193392980042,98.9504473503097,11476.6,11502.0,44.68907470703125,0.7561454772949219
4,2,100,10,0.0,0.1,1.0,,0.5,G1.txt,98.75430144528562,98.96765313145217,11479.2,11504.0,48.94627914428711,0.9031057357788086
4,2,100,10,0.0,0.2,0.5,,0.5,G1.txt,98.70268410185822,98.92463867859601,11473.2,11499.0,53.352019500732425,0.8433382511138916
4,2,100,10,0.0,0.2,1.0,,0.5,G1.txt,98.65020646937371,98.78699242945629,11467.1,11483.0,57.06760025024414,0.9048621654510498
4,2,100,10,0.0,0.3,0.5,,0.5,G1.txt,98.65278733654507,99.17412250516173,11467.4,11528.0,55.18720664978027,0.8613734245300293
4,2,100,10,0.0,0.3,1.0,,0.5,G1.txt,98.60719201651754,98.92463867859601,11462.1,11499.0,52.95931816101074,0.8406181335449219
4,2,100,10,0.25,0.0,0.5,,0.5,G1.txt,98.64504473503096,99.03647625602203,11466.5,11512.0,48.46495666503906,0.7933311462402344
4,2,100,10,0.25,0.0,1.0,,0.5,G1.txt,98.67085340674467,99.32037164487268,11469.5,11545.0,47.764339447021484,0.7849740982055664
4,2,100,10,0.25,0.1,0.5,,0.5,G1.txt,98.65192704748796,98.9504473503097,11467.3,11502.0,70.71564559936523,1.0354275703430176
4,2,100,10,0.25,0.1,1.0,,0.5,G1.txt,98.55815554026152,98.93324156916724,11456.4,11500.0,66.66893424987794,1.0010120868682861
4,2,100,10,0.25,0.2,0.5,,0.5,G1.txt,98.62525808671714,98.90743289745355,11464.2,11497.0,53.87147483825684,0.8744077682495117
4,2,100,10,0.25,0.2,1.0,,0.5,G1.txt,98.67687543014453,98.8988300068823,11470.2,11496.0,50.70998001098633,0.8194048404693604
4,2,100,10,0.25,0.3,0.5,,0.5,G1.txt,98.70268410185822,99.07088781830696,11473.2,11516.0,45.005676651000975,0.7756950855255127
4,2,100,10,0.25,0.3,1.0,,0.5,G1.txt,98.58654507914659,98.99346180316586,11459.7,11507.0,52.86735038757324,0.83980393409729
4,2,100,10,0.5,0.0,0.5,,0.5,G1.txt,97.4406400550585,98.25361321403992,11326.5,11421.0,47.307766342163085,0.7815814018249512
4,2,100,10,0.5,0.0,1.0,,0.5,G1.txt,97.4888162422574,97.97832071576049,11332.1,11389.0,48.405961990356445,0.7985801696777344
4,2,100,10,0.5,0.1,0.5,,0.5,G1.txt,97.56710254645562,97.94390915347557,11341.2,11385.0,44.70862731933594,0.7815022468566895
4,2,100,10,0.5,0.1,1.0,,0.5,G1.txt,97.54731589814178,98.25361321403992,11338.9,11421.0,48.1583869934082,0.7966291904449463
4,2,100,10,0.5,0.2,0.5,,0.5,G1.txt,97.58000688231246,97.96111493461804,11342.7,11387.0,44.795162200927734,0.7550656795501709
4,2,100,10,0.5,0.2,1.0,,0.5,G1.txt,97.41397109428767,97.89229181004818,11323.4,11379.0,57.02140502929687,0.8946218490600586
4,2,100,10,0.5,0.3,0.5,,0.5,G1.txt,97.59549208534068,98.05574673090159,11344.5,11398.0,51.67378578186035,0.8247787952423096
4,2,100,10,0.5,0.3,1.0,,0.5,G1.txt,97.63678596008259,98.31383344803854,11349.3,11428.0,48.078525161743165,0.7900862693786621
4,2,100,10,0.0,0.0,0.5,,0.5,G22.txt,97.98413054869377,98.51036754248072,13089.7,13160.0,63.637577819824216,1.0804438591003418
4,2,100,10,0.0,0.0,1.0,,0.5,G22.txt,98.12036829103975,98.51036754248072,13107.9,13160.0,68.02357559204101,1.1062185764312744
4,2,100,10,0.0,0.1,0.5,,0.5,G22.txt,98.0866831349652,98.22591511340669,13103.4,13122.0,74.01990127563477,1.1593871116638184
4,2,100,10,0.0,0.1,1.0,,0.5,G22.txt,98.04850662474736,98.54779549367467,13098.3,13165.0,81.47707290649414,1.2379746437072754
4,2,100,10,0.0,0.2,0.5,,0.5,G22.txt,97.97664495845497,98.33819896698854,13088.7,13137.0,60.06988868713379,1.0373315811157227
4,2,100,10,0.0,0.2,1.0,,0.5,G22.txt,97.89130922973277,98.19597275245152,13077.3,13118.0,76.68899765014649,1.190882921218872
4,2,100,10,0.0,0.3,0.5,,0.5,G22.txt,97.91825735459241,98.17351598173516,13080.9,13115.0,60.56226921081543,1.0219578742980957
4,2,100,10,0.0,0.3,1.0,,0.5,G22.txt,98.00733587843402,98.3681413279437,13092.8,13141.0,66.94995193481445,1.093404769897461
4,2,100,10,0.25,0.0,0.5,,0.5,G22.txt,97.89130922973277,98.3756269181825,13077.3,13142.0,62.053672790527344,1.034491777420044
4,2,100,10,0.25,0.0,1.0,,0.5,G22.txt,97.89580058387604,98.18100157197395,13077.9,13116.0,67.18939437866212,1.10550856590271
4,2,100,10,0.25,0.1,0.5,,0.5,G22.txt,97.95194251066697,98.23340070364549,13085.4,13123.0,58.028374099731444,0.9947433471679688
4,2,100,10,0.25,0.1,1.0,,0.5,G22.txt,97.89056067070888,98.18848716221274,13077.2,13117.0,76.88152694702148,1.201523780822754
